,date_utc,daily_count
664,2013-02-20 00:00:00+00:00,4
665,2013-02-21 00:00:00+00:00,8
666,2013-02-22 00:00:00+00:00,9
667,2013-02-23 00:00:00+00:00,0
668,2013-02-24 00:00:00+00:00,0
669,2013-02-25 00:00:00+00:00,7
670,2013-02-26 00:00:00+00:00,7
671,2013-02-27 00:00:00+00:00,8
672,2013-02-28 00:00:00+00:00,6
673,2013-03-01 00:00:00+00:00,1
674,2013-03-02 00:00:00+00:00,0
675,2013-03-03 00:00:00+00:00,0
676,2013-03-04 00:00:00+00:00,5
677,2013-03-05 00:00:00+00:00,17
678,2013-03-06 00:00:00+00:00,8
679,2013-03-07 00:00:00+00:00,3
680,2013-03-08 00:00:00+00:00,7
681,2013-03-09 00:00:00+00:00,2
682,2013-03-10 00:00:00+00:00,0
683,2013-03-11 00:00:00+00:00,5
684,2013-03-12 00:00:00+00:00,5
685,2013-03-13 00:00:00+00:00,5
686,2013-03-14 00:00:00+00:00,3
687,2013-03-15 00:00:00+00:00,7
688,2013-03-16 00:00:00+00:00,0
689,2013-03-17 00:00:00+00:00,0
690,2013-03-18 00:00:00+00:00,7
691,2013-03-19 00:00:00+00:00,6
692,2013-03-20 00:00:00+00:00,7
693,2013-03-21 00:00:00+00:00,5
694,2013-03-22 00:00:00+00:00,3
695,2013-03-23 00:00:00+00:00,0
696,2013-03-24 00:00:00+00:00,0
697,2013-03-25 00:00:00+00:00,9
698,2013-03-26 00:00:00+00:00,7
699,2013-03-27 00:00:00+00:00,5
700,2013-03-28 00:00:00+00:00,4
701,2013-03-29 00:00:00+00:00,0
702,2013-03-30 00:00:00+00:00,0
703,2013-03-31 00:00:00+00:00,0
704,2013-04-01 00:00:00+00:00,9
705,2013-04-02 00:00:00+00:00,6
706,2013-04-03 00:00:00+00:00,8
707,2013-04-04 00:00:00+00:00,3
708,2013-04-05 00:00:00+00:00,1
709,2013-04-06 00:00:00+00:00,0
710,2013-04-07 00:00:00+00:00,0
711,2013-04-08 00:00:00+00:00,8
712,2013-04-09 00:00:00+00:00,3
713,2013-04-10 00:00:00+00:00,5
714,2013-04-11 00:00:00+00:00,2
715,2013-04-12 00:00:00+00:00,11
716,2013-04-13 00:00:00+00:00,0
717,2013-04-14 00:00:00+00:00,0
718,2013-04-15 00:00:00+00:00,5
719,2013-04-16 00:00:00+00:00,9
720,2013-04-17 00:00:00+00:00,4
721,2013-04-18 00:00:00+00:00,7
722,2013-04-19 00:00:00+00:00,2
723,2013-04-20 00:00:00+00:00,0
724,2013-04-21 00:00:00+00:00,0
725,2013-04-22 00:00:00+00:00,0
726,2013-04-23 00:00:00+00:00,5
727,2013-04-24 00:00:00+00:00,9
728,2013-04-25 00:00:00+00:00,6
729,2013-04-26 00:00:00+00:00,8
730,2013-04-27 00:00:00+00:00,0
731,2013-04-28 00:00:00+00:00,0
732,2013-04-29 00:00:00+00:00,7
733,2013-04-30 00:00:00+00:00,1
734,2013-05-01 00:00:00+00:00,7
735,2013-05-02 00:00:00+00:00,5
736,2013-05-03 00:00:00+00:00,9
737,2013-05-04 00:00:00+00:00,2
738,2013-05-05 00:00:00+00:00,0
739,2013-05-06 00:00:00+00:00,5
740,2013-05-07 00:00:00+00:00,6
741,2013-05-08 00:00:00+00:00,10
742,2013-05-09 00:00:00+00:00,7
743,2013-05-10 00:00:00+00:00,7
744,2013-05-11 00:00:00+00:00,0
745,2013-05-12 00:00:00+00:00,0
746,2013-05-13 00:00:00+00:00,1
747,2013-05-14 00:00:00+00:00,8
748,2013-05-15 00:00:00+00:00,4
749,2013-05-16 00:00:00+00:00,1
750,2013-05-17 00:00:00+00:00,1
751,2013-05-18 00:00:00+00:00,2
752,2013-05-19 00:00:00+00:00,1
753,2013-05-20 00:00:00+00:00,1
754,2013-05-21 00:00:00+00:00,6
755,2013-05-22 00:00:00+00:00,4
756,2013-05-23 00:00:00+00:00,4
757,2013-05-24 00:00:00+00:00,2
758,2013-05-25 00:00:00+00:00,0
759,2013-05-26 00:00:00+00:00,9
760,2013-05-27 00:00:00+00:00,1
761,2013-05-28 00:00:00+00:00,4
762,2013-05-29 00:00:00+00:00,5
763,2013-05-30 00:00:00+00:00,2
764,2013-05-31 00:00:00+00:00,3
765,2013-06-01 00:00:00+00:00,0
766,2013-06-02 00:00:00+00:00,0
767,2013-06-03 00:00:00+00:00,5
768,2013-06-04 00:00:00+00:00,4
769,2013-06-05 00:00:00+00:00,5
770,2013-06-06 00:00:00+00:00,4
771,2013-06-07 00:00:00+00:00,8
772,2013-06-08 00:00:00+00:00,1
773,2013-06-09 00:00:00+00:00,0
774,2013-06-10 00:00:00+00:00,8
775,2013-06-11 00:00:00+00:00,4
776,2013-06-12 00:00:00+00:00,1
777,2013-06-13 00:00:00+00:00,6
778,2013-06-14 00:00:00+00:00,3
779,2013-06-15 00:00:00+00:00,0
780,2013-06-16 00:00:00+00:00,0
781,2013-06-17 00:00:00+00:00,4
782,2013-06-18 00:00:00+00:00,6
783,2013-06-19 00:00:00+00:00,1
784,2013-06-20 00:00:00+00:00,7
785,2013-06-21 00:00:00+00:00,6
786,2013-06-22 00:00:00+00:00,0
787,2013-06-23 00:00:00+00:00,0
788,2013-06-24 00:00:00+00:00,6
789,2013-06-25 00:00:00+00:00,7
790,2013-06-26 00:00:00+00:00,9
791,2013-06-27 00:00:00+00:00,6
792,2013-06-28 00:00:00+00:00,5
793,2013-06-29 00:00:00+00:00,0
794,2013-06-30 00:00:00+00:00,0
795,2013-07-01 00:00:00+00:00,7
796,2013-07-02 00:00:00+00:00,4
797,2013-07-03 00:00:00+00:00,4
798,2013-07-04 00:00:00+00:00,0
799,2013-07-05 00:00:00+00:00,8
800,2013-07-06 00:00:00+00:00,0
801,2013-07-07 00:00:00+00:00,0
802,2013-07-08 00:00:00+00:00,9
803,2013-07-09 00:00:00+00:00,8
804,2013-07-10 00:00:00+00:00,5
805,2013-07-11 00:00:00+00:00,6
806,2013-07-12 00:00:00+00:00,1
807,2013-07-13 00:00:00+00:00,0
808,2013-07-14 00:00:00+00:00,0
809,2013-07-15 00:00:00+00:00,6
810,2013-07-16 00:00:00+00:00,9
811,2013-07-17 00:00:00+00:00,9
812,2013-07-18 00:00:00+00:00,7
813,2013-07-19 00:00:00+00:00,3
814,2013-07-20 00:00:00+00:00,2
815,2013-07-21 00:00:00+00:00,1
816,2013-07-22 00:00:00+00:00,6
817,2013-07-23 00:00:00+00:00,3
818,2013-07-24 00:00:00+00:00,11
819,2013-07-25 00:00:00+00:00,6
820,2013-07-26 00:00:00+00:00,4
821,2013-07-27 00:00:00+00:00,0
822,2013-07-28 00:00:00+00:00,0
823,2013-07-29 00:00:00+00:00,7
824,2013-07-30 00:00:00+00:00,6
825,2013-07-31 00:00:00+00:00,7
826,2013-08-01 00:00:00+00:00,2
827,2013-08-02 00:00:00+00:00,6
828,2013-08-03 00:00:00+00:00,0
829,2013-08-04 00:00:00+00:00,0
830,2013-08-05 00:00:00+00:00,7
831,2013-08-06 00:00:00+00:00,7
832,2013-08-07 00:00:00+00:00,13
833,2013-08-08 00:00:00+00:00,6
834,2013-08-09 00:00:00+00:00,4
835,2013-08-10 00:00:00+00:00,0
836,2013-08-11 00:00:00+00:00,0
837,2013-08-12 00:00:00+00:00,8
838,2013-08-13 00:00:00+00:00,6
839,2013-08-14 00:00:00+00:00,11
840,2013-08-15 00:00:00+00:00,7
841,2013-08-16 00:00:00+00:00,10
842,2013-08-17 00:00:00+00:00,0
843,2013-08-18 00:00:00+00:00,0
844,2013-08-19 00:00:00+00:00,11
845,2013-08-20 00:00:00+00:00,4
846,2013-08-21 00:00:00+00:00,4
847,2013-08-22 00:00:00+00:00,6
848,2013-08-23 00:00:00+00:00,9
849,2013-08-24 00:00:00+00:00,0
850,2013-08-25 00:00:00+00:00,0
851,2013-08-26 00:00:00+00:00,4
852,2013-08-27 00:00:00+00:00,8
853,2013-08-28 00:00:00+00:00,3
854,2013-08-29 00:00:00+00:00,8
855,2013-08-30 00:00:00+00:00,6
856,2013-08-31 00:00:00+00:00,0
857,2013-09-01 00:00:00+00:00,0
858,2013-09-02 00:00:00+00:00,0
859,2013-09-03 00:00:00+00:00,16
860,2013-09-04 00:00:00+00:00,11
861,2013-09-05 00:00:00+00:00,13
862,2013-09-06 00:00:00+00:00,14
863,2013-09-07 00:00:00+00:00,0
864,2013-09-08 00:00:00+00:00,0
865,2013-09-09 00:00:00+00:00,9
866,2013-09-10 00:00:00+00:00,8
867,2013-09-11 00:00:00+00:00,15
868,2013-09-12 00:00:00+00:00,10
869,2013-09-13 00:00:00+00:00,2
870,2013-09-14 00:00:00+00:00,0
871,2013-09-15 00:00:00+00:00,0
872,2013-09-16 00:00:00+00:00,8
873,2013-09-17 00:00:00+00:00,8
874,2013-09-18 00:00:00+00:00,17
875,2013-09-19 00:00:00+00:00,12
876,2013-09-20 00:00:00+00:00,12
877,2013-09-21 00:00:00+00:00,0
878,2013-09-22 00:00:00+00:00,0
879,2013-09-23 00:00:00+00:00,7
880,2013-09-24 00:00:00+00:00,15
881,2013-09-25 00:00:00+00:00,11
882,2013-09-26 00:00:00+00:00,8
883,2013-09-27 00:00:00+00:00,2
884,2013-09-28 00:00:00+00:00,0
885,2013-09-29 00:00:00+00:00,0
886,2013-09-30 00:00:00+00:00,1
887,2013-10-01 00:00:00+00:00,3
888,2013-10-02 00:00:00+00:00,2
889,2013-10-03 00:00:00+00:00,1
890,2013-10-04 00:00:00+00:00,0
891,2013-10-05 00:00:00+00:00,2
892,2013-10-06 00:00:00+00:00,0
893,2013-10-07 00:00:00+00:00,8
894,2013-10-08 00:00:00+00:00,2
895,2013-10-09 00:00:00+00:00,1
896,2013-10-10 00:00:00+00:00,1
897,2013-10-11 00:00:00+00:00,0
898,2013-10-12 00:00:00+00:00,0
899,2013-10-13 00:00:00+00:00,0
900,2013-10-14 00:00:00+00:00,0
901,2013-10-15 00:00:00+00:00,0
902,2013-10-16 00:00:00+00:00,3
903,2013-10-17 00:00:00+00:00,2
904,2013-10-18 00:00:00+00:00,1
905,2013-10-19 00:00:00+00:00,0
906,2013-10-20 00:00:00+00:00,0
907,2013-10-21 00:00:00+00:00,1
908,2013-10-22 00:00:00+00:00,2
909,2013-10-23 00:00:00+00:00,1
910,2013-10-24 00:00:00+00:00,0
911,2013-10-25 00:00:00+00:00,1
912,2013-10-26 00:00:00+00:00,0
913,2013-10-27 00:00:00+00:00,0
914,2013-10-28 00:00:00+00:00,1
915,2013-10-29 00:00:00+00:00,1
916,2013-10-30 00:00:00+00:00,1
917,2013-10-31 00:00:00+00:00,4
918,2013-11-01 00:00:00+00:00,0
919,2013-11-02 00:00:00+00:00,0
920,2013-11-03 00:00:00+00:00,0
921,2013-11-04 00:00:00+00:00,0
922,2013-11-05 00:00:00+00:00,1
923,2013-11-06 00:00:00+00:00,0
924,2013-11-07 00:00:00+00:00,0
925,2013-11-08 00:00:00+00:00,0
926,2013-11-09 00:00:00+00:00,0
927,2013-11-10 00:00:00+00:00,0
928,2013-11-11 00:00:00+00:00,4
929,2013-11-12 00:00:00+00:00,0
930,2013-11-13 00:00:00+00:00,5
931,2013-11-14 00:00:00+00:00,3
932,2013-11-15 00:00:00+00:00,0
933,2013-11-16 00:00:00+00:00,0
934,2013-11-17 00:00:00+00:00,0
935,2013-11-18 00:00:00+00:00,0
936,2013-11-19 00:00:00+00:00,0
937,2013-11-20 00:00:00+00:00,3
938,2013-11-21 00:00:00+00:00,1
939,2013-11-22 00:00:00+00:00,2
940,2013-11-23 00:00:00+00:00,0
941,2013-11-24 00:00:00+00:00,0
942,2013-11-25 00:00:00+00:00,0
943,2013-11-26 00:00:00+00:00,3
944,2013-11-27 00:00:00+00:00,0
945,2013-11-28 00:00:00+00:00,1
946,2013-11-29 00:00:00+00:00,2
947,2013-11-30 00:00:00+00:00,0
948,2013-12-01 00:00:00+00:00,0
949,2013-12-02 00:00:00+00:00,7
950,2013-12-03 00:00:00+00:00,0
951,2013-12-04 00:00:00+00:00,2
952,2013-12-05 00:00:00+00:00,0
953,2013-12-06 00:00:00+00:00,2
954,2013-12-07 00:00:00+00:00,0
955,2013-12-08 00:00:00+00:00,0
956,2013-12-09 00:00:00+00:00,1
957,2013-12-10 00:00:00+00:00,3
958,2013-12-11 00:00:00+00:00,3
959,2013-12-12 00:00:00+00:00,3
960,2013-12-13 00:00:00+00:00,1
961,2013-12-14 00:00:00+00:00,0
962,2013-12-15 00:00:00+00:00,0
963,2013-12-16 00:00:00+00:00,1
964,2013-12-17 00:00:00+00:00,4
965,2013-12-18 00:00:00+00:00,0
966,2013-12-19 00:00:00+00:00,1
967,2013-12-20 00:00:00+00:00,1
968,2013-12-21 00:00:00+00:00,0
969,2013-12-22 00:00:00+00:00,0
970,2013-12-23 00:00:00+00:00,1
971,2013-12-24 00:00:00+00:00,3
972,2013-12-25 00:00:00+00:00,0
973,2013-12-26 00:00:00+00:00,0
974,2013-12-27 00:00:00+00:00,2
975,2013-12-28 00:00:00+00:00,1
976,2013-12-29 00:00:00+00:00,0
977,2013-12-30 00:00:00+00:00,0
978,2013-12-31 00:00:00+00:00,0
979,2014-01-01 00:00:00+00:00,0
980,2014-01-02 00:00:00+00:00,2
981,2014-01-03 00:00:00+00:00,0
982,2014-01-04 00:00:00+00:00,0
983,2014-01-05 00:00:00+00:00,0
984,2014-01-06 00:00:00+00:00,1
985,2014-01-07 00:00:00+00:00,4
986,2014-01-08 00:00:00+00:00,2
987,2014-01-09 00:00:00+00:00,0
988,2014-01-10 00:00:00+00:00,1
989,2014-01-11 00:00:00+00:00,0
990,2014-01-12 00:00:00+00:00,0
991,2014-01-13 00:00:00+00:00,1
992,2014-01-14 00:00:00+00:00,1
993,2014-01-15 00:00:00+00:00,1
994,2014-01-16 00:00:00+00:00,1
995,2014-01-17 00:00:00+00:00,0
996,2014-01-18 00:00:00+00:00,0
997,2014-01-19 00:00:00+00:00,0
998,2014-01-20 00:00:00+00:00,1
999,2014-01-21 00:00:00+00:00,3
1000,2014-01-22 00:00:00+00:00,1
1001,2014-01-23 00:00:00+00:00,1
1002,2014-01-24 00:00:00+00:00,1
1003,2014-01-25 00:00:00+00:00,0
1004,2014-01-26 00:00:00+00:00,0
1005,2014-01-27 00:00:00+00:00,0
1006,2014-01-28 00:00:00+00:00,2
1007,2014-01-29 00:00:00+00:00,1
1008,2014-01-30 00:00:00+00:00,2
1009,2014-01-31 00:00:00+00:00,1
1010,2014-02-01 00:00:00+00:00,0
1011,2014-02-02 00:00:00+00:00,0
1012,2014-02-03 00:00:00+00:00,3
1013,2014-02-04 00:00:00+00:00,2
1014,2014-02-05 00:00:00+00:00,1
1015,2014-02-06 00:00:00+00:00,3
1016,2014-02-07 00:00:00+00:00,6
1017,2014-02-08 00:00:00+00:00,0
1018,2014-02-09 00:00:00+00:00,0
1019,2014-02-10 00:00:00+00:00,2
1020,2014-02-11 00:00:00+00:00,1
1021,2014-02-12 00:00:00+00:00,2
1022,2014-02-13 00:00:00+00:00,3
1023,2014-02-14 00:00:00+00:00,1
1024,2014-02-15 00:00:00+00:00,0
1025,2014-02-16 00:00:00+00:00,2
1026,2014-02-17 00:00:00+00:00,0
1027,2014-02-18 00:00:00+00:00,2
1028,2014-02-19 00:00:00+00:00,2
1029,2014-02-20 00:00:00+00:00,2
1030,2014-02-21 00:00:00+00:00,1
1031,2014-02-22 00:00:00+00:00,0
1032,2014-02-23 00:00:00+00:00,0
1033,2014-02-24 00:00:00+00:00,0
1034,2014-02-25 00:00:00+00:00,2
1035,2014-02-26 00:00:00+00:00,1
1036,2014-02-27 00:00:00+00:00,2
1037,2014-02-28 00:00:00+00:00,1
1038,2014-03-01 00:00:00+00:00,0
1039,2014-03-02 00:00:00+00:00,0
1040,2014-03-03 00:00:00+00:00,4
1041,2014-03-04 00:00:00+00:00,1
1042,2014-03-05 00:00:00+00:00,2
1043,2014-03-06 00:00:00+00:00,1
1044,2014-03-07 00:00:00+00:00,1
1045,2014-03-08 00:00:00+00:00,0
1046,2014-03-09 00:00:00+00:00,0
1047,2014-03-10 00:00:00+00:00,1
1048,2014-03-11 00:00:00+00:00,1
1049,2014-03-12 00:00:00+00:00,5
1050,2014-03-13 00:00:00+00:00,5
1051,2014-03-14 00:00:00+00:00,0
1052,2014-03-15 00:00:00+00:00,0
1053,2014-03-16 00:00:00+00:00,0
1054,2014-03-17 00:00:00+00:00,0
1055,2014-03-18 00:00:00+00:00,0
1056,2014-03-19 00:00:00+00:00,5
1057,2014-03-20 00:00:00+00:00,1
1058,2014-03-21 00:00:00+00:00,4
1059,2014-03-22 00:00:00+00:00,0
1060,2014-03-23 00:00:00+00:00,0
1061,2014-03-24 00:00:00+00:00,1
1062,2014-03-25 00:00:00+00:00,2
1063,2014-03-26 00:00:00+00:00,4
1064,2014-03-27 00:00:00+00:00,1
1065,2014-03-28 00:00:00+00:00,1
1066,2014-03-29 00:00:00+00:00,0
1067,2014-03-30 00:00:00+00:00,0
1068,2014-03-31 00:00:00+00:00,4
1069,2014-04-01 00:00:00+00:00,3
1070,2014-04-02 00:00:00+00:00,2
1071,2014-04-03 00:00:00+00:00,5
1072,2014-04-04 00:00:00+00:00,2
1073,2014-04-05 00:00:00+00:00,0
1074,2014-04-06 00:00:00+00:00,0
1075,2014-04-07 00:00:00+00:00,5
1076,2014-04-08 00:00:00+00:00,0
1077,2014-04-09 00:00:00+00:00,1
1078,2014-04-10 00:00:00+00:00,1
1079,2014-04-11 00:00:00+00:00,3
1080,2014-04-12 00:00:00+00:00,0
1081,2014-04-13 00:00:00+00:00,0
1082,2014-04-14 00:00:00+00:00,3
1083,2014-04-15 00:00:00+00:00,6
1084,2014-04-16 00:00:00+00:00,2
1085,2014-04-17 00:00:00+00:00,2
1086,2014-04-18 00:00:00+00:00,0
1087,2014-04-19 00:00:00+00:00,0
1088,2014-04-20 00:00:00+00:00,0
1089,2014-04-21 00:00:00+00:00,2
1090,2014-04-22 00:00:00+00:00,11
1091,2014-04-23 00:00:00+00:00,2
1092,2014-04-24 00:00:00+00:00,1
1093,2014-04-25 00:00:00+00:00,1
1094,2014-04-26 00:00:00+00:00,0
1095,2014-04-27 00:00:00+00:00,0
1096,2014-04-28 00:00:00+00:00,1
1097,2014-04-29 00:00:00+00:00,3
1098,2014-04-30 00:00:00+00:00,1
1099,2014-05-01 00:00:00+00:00,2
1100,2014-05-02 00:00:00+00:00,4
1101,2014-05-03 00:00:00+00:00,0
1102,2014-05-04 00:00:00+00:00,0
1103,2014-05-05 00:00:00+00:00,4
1104,2014-05-06 00:00:00+00:00,1
1105,2014-05-07 00:00:00+00:00,2
1106,2014-05-08 00:00:00+00:00,6
1107,2014-05-09 00:00:00+00:00,0
1108,2014-05-10 00:00:00+00:00,0
1109,2014-05-11 00:00:00+00:00,0
1110,2014-05-12 00:00:00+00:00,2
1111,2014-05-13 00:00:00+00:00,4
1112,2014-05-14 00:00:00+00:00,6
1113,2014-05-15 00:00:00+00:00,8
1114,2014-05-16 00:00:00+00:00,5
1115,2014-05-17 00:00:00+00:00,3
1116,2014-05-18 00:00:00+00:00,0
1117,2014-05-19 00:00:00+00:00,5
1118,2014-05-20 00:00:00+00:00,5
1119,2014-05-21 00:00:00+00:00,8
1120,2014-05-22 00:00:00+00:00,2
1121,2014-05-23 00:00:00+00:00,1
1122,2014-05-24 00:00:00+00:00,0
1123,2014-05-25 00:00:00+00:00,0
1124,2014-05-26 00:00:00+00:00,0
1125,2014-05-27 00:00:00+00:00,3
1126,2014-05-28 00:00:00+00:00,0
1127,2014-05-29 00:00:00+00:00,7
1128,2014-05-30 00:00:00+00:00,1
1129,2014-05-31 00:00:00+00:00,0
1130,2014-06-01 00:00:00+00:00,0
1131,2014-06-02 00:00:00+00:00,8
1132,2014-06-03 00:00:00+00:00,5
1133,2014-06-04 00:00:00+00:00,3
1134,2014-06-05 00:00:00+00:00,3
1135,2014-06-06 00:00:00+00:00,6
1136,2014-06-07 00:00:00+00:00,0
1137,2014-06-08 00:00:00+00:00,0
1138,2014-06-09 00:00:00+00:00,3
1139,2014-06-10 00:00:00+00:00,0
1140,2014-06-11 00:00:00+00:00,4
1141,2014-06-12 00:00:00+00:00,0
1142,2014-06-13 00:00:00+00:00,1
1143,2014-06-14 00:00:00+00:00,0
1144,2014-06-15 00:00:00+00:00,0
1145,2014-06-16 00:00:00+00:00,5
1146,2014-06-17 00:00:00+00:00,4
1147,2014-06-18 00:00:00+00:00,8
1148,2014-06-19 00:00:00+00:00,7
1149,2014-06-20 00:00:00+00:00,2
1150,2014-06-21 00:00:00+00:00,0
1151,2014-06-22 00:00:00+00:00,0
1152,2014-06-23 00:00:00+00:00,1
1153,2014-06-24 00:00:00+00:00,4
1154,2014-06-25 00:00:00+00:00,2
1155,2014-06-26 00:00:00+00:00,6
1156,2014-06-27 00:00:00+00:00,5
1157,2014-06-28 00:00:00+00:00,0
1158,2014-06-29 00:00:00+00:00,1
1159,2014-06-30 00:00:00+00:00,4
1160,2014-07-01 00:00:00+00:00,2
1161,2014-07-02 00:00:00+00:00,0
1162,2014-07-03 00:00:00+00:00,3
1163,2014-07-04 00:00:00+00:00,0
1164,2014-07-05 00:00:00+00:00,3
1165,2014-07-06 00:00:00+00:00,0
1166,2014-07-07 00:00:00+00:00,2
1167,2014-07-08 00:00:00+00:00,0
1168,2014-07-09 00:00:00+00:00,4
1169,2014-07-10 00:00:00+00:00,7
1170,2014-07-11 00:00:00+00:00,0
1171,2014-07-12 00:00:00+00:00,0
1172,2014-07-13 00:00:00+00:00,0
1173,2014-07-14 00:00:00+00:00,1
1174,2014-07-15 00:00:00+00:00,5
1175,2014-07-16 00:00:00+00:00,3
1176,2014-07-17 00:00:00+00:00,7
1177,2014-07-18 00:00:00+00:00,0
1178,2014-07-19 00:00:00+00:00,0
1179,2014-07-20 00:00:00+00:00,0
1180,2014-07-21 00:00:00+00:00,7
1181,2014-07-22 00:00:00+00:00,3
1182,2014-07-23 00:00:00+00:00,2
1183,2014-07-24 00:00:00+00:00,2
1184,2014-07-25 00:00:00+00:00,1
1185,2014-07-26 00:00:00+00:00,0
1186,2014-07-27 00:00:00+00:00,0
1187,2014-07-28 00:00:00+00:00,0
1188,2014-07-29 00:00:00+00:00,10
1189,2014-07-30 00:00:00+00:00,9
1190,2014-07-31 00:00:00+00:00,3
1191,2014-08-01 00:00:00+00:00,6
1192,2014-08-02 00:00:00+00:00,0
1193,2014-08-03 00:00:00+00:00,0
1194,2014-08-04 00:00:00+00:00,6
1195,2014-08-05 00:00:00+00:00,9
1196,2014-08-06 00:00:00+00:00,7
1197,2014-08-07 00:00:00+00:00,6
1198,2014-08-08 00:00:00+00:00,3
1199,2014-08-09 00:00:00+00:00,0
1200,2014-08-10 00:00:00+00:00,0
1201,2014-08-11 00:00:00+00:00,9
1202,2014-08-12 00:00:00+00:00,9
1203,2014-08-13 00:00:00+00:00,9
1204,2014-08-14 00:00:00+00:00,11
1205,2014-08-15 00:00:00+00:00,5
1206,2014-08-16 00:00:00+00:00,1
1207,2014-08-17 00:00:00+00:00,0
1208,2014-08-18 00:00:00+00:00,5
1209,2014-08-19 00:00:00+00:00,9
1210,2014-08-20 00:00:00+00:00,6
1211,2014-08-21 00:00:00+00:00,8
1212,2014-08-22 00:00:00+00:00,7
1213,2014-08-23 00:00:00+00:00,0
1214,2014-08-24 00:00:00+00:00,0
1215,2014-08-25 00:00:00+00:00,11
1216,2014-08-26 00:00:00+00:00,1
1217,2014-08-27 00:00:00+00:00,4
1218,2014-08-28 00:00:00+00:00,9
1219,2014-08-29 00:00:00+00:00,2
1220,2014-08-30 00:00:00+00:00,2
1221,2014-08-31 00:00:00+00:00,0
1222,2014-09-01 00:00:00+00:00,0
1223,2014-09-02 00:00:00+00:00,4
1224,2014-09-03 00:00:00+00:00,5
1225,2014-09-04 00:00:00+00:00,4
1226,2014-09-05 00:00:00+00:00,3
1227,2014-09-06 00:00:00+00:00,0
1228,2014-09-07 00:00:00+00:00,0
1229,2014-09-08 00:00:00+00:00,5
1230,2014-09-09 00:00:00+00:00,5
1231,2014-09-10 00:00:00+00:00,7
1232,2014-09-11 00:00:00+00:00,5
1233,2014-09-12 00:00:00+00:00,4
1234,2014-09-13 00:00:00+00:00,0
1235,2014-09-14 00:00:00+00:00,0
1236,2014-09-15 00:00:00+00:00,4
1237,2014-09-16 00:00:00+00:00,5
1238,2014-09-17 00:00:00+00:00,5
1239,2014-09-18 00:00:00+00:00,1
1240,2014-09-19 00:00:00+00:00,2
1241,2014-09-20 00:00:00+00:00,1
1242,2014-09-21 00:00:00+00:00,0
1243,2014-09-22 00:00:00+00:00,3
1244,2014-09-23 00:00:00+00:00,3
1245,2014-09-24 00:00:00+00:00,4
1246,2014-09-25 00:00:00+00:00,7
1247,2014-09-26 00:00:00+00:00,6
1248,2014-09-27 00:00:00+00:00,2
1249,2014-09-28 00:00:00+00:00,0
1250,2014-09-29 00:00:00+00:00,6
1251,2014-09-30 00:00:00+00:00,3
1252,2014-10-01 00:00:00+00:00,10
1253,2014-10-02 00:00:00+00:00,9
1254,2014-10-03 00:00:00+00:00,5
1255,2014-10-04 00:00:00+00:00,1
1256,2014-10-05 00:00:00+00:00,0
1257,2014-10-06 00:00:00+00:00,6
1258,2014-10-07 00:00:00+00:00,10
1259,2014-10-08 00:00:00+00:00,9
1260,2014-10-09 00:00:00+00:00,11
1261,2014-10-10 00:00:00+00:00,6
1262,2014-10-11 00:00:00+00:00,0
1263,2014-10-12 00:00:00+00:00,0
1264,2014-10-13 00:00:00+00:00,5
1265,2014-10-14 00:00:00+00:00,3
1266,2014-10-15 00:00:00+00:00,20
1267,2014-10-16 00:00:00+00:00,4
1268,2014-10-17 00:00:00+00:00,2
1269,2014-10-18 00:00:00+00:00,0
1270,2014-10-19 00:00:00+00:00,0
1271,2014-10-20 00:00:00+00:00,12
1272,2014-10-21 00:00:00+00:00,2
1273,2014-10-22 00:00:00+00:00,8
1274,2014-10-23 00:00:00+00:00,7
1275,2014-10-24 00:00:00+00:00,12
1276,2014-10-25 00:00:00+00:00,0
1277,2014-10-26 00:00:00+00:00,0
1278,2014-10-27 00:00:00+00:00,6
1279,2014-10-28 00:00:00+00:00,7
1280,2014-10-29 00:00:00+00:00,12
1281,2014-10-30 00:00:00+00:00,4
1282,2014-10-31 00:00:00+00:00,4
1283,2014-11-01 00:00:00+00:00,1
1284,2014-11-02 00:00:00+00:00,0
1285,2014-11-03 00:00:00+00:00,21
1286,2014-11-04 00:00:00+00:00,12
1287,2014-11-05 00:00:00+00:00,17
1288,2014-11-06 00:00:00+00:00,5
1289,2014-11-07 00:00:00+00:00,3
1290,2014-11-08 00:00:00+00:00,0
1291,2014-11-09 00:00:00+00:00,0
1292,2014-11-10 00:00:00+00:00,10
1293,2014-11-11 00:00:00+00:00,6
1294,2014-11-12 00:00:00+00:00,5
1295,2014-11-13 00:00:00+00:00,8
1296,2014-11-14 00:00:00+00:00,3
1297,2014-11-15 00:00:00+00:00,1
1298,2014-11-16 00:00:00+00:00,0
1299,2014-11-17 00:00:00+00:00,17
1300,2014-11-18 00:00:00+00:00,3
1301,2014-11-19 00:00:00+00:00,8
1302,2014-11-20 00:00:00+00:00,7
1303,2014-11-21 00:00:00+00:00,3
1304,2014-11-22 00:00:00+00:00,0
1305,2014-11-23 00:00:00+00:00,0
1306,2014-11-24 00:00:00+00:00,19
1307,2014-11-25 00:00:00+00:00,16
1308,2014-11-26 00:00:00+00:00,3
1309,2014-11-27 00:00:00+00:00,0
1310,2014-11-28 00:00:00+00:00,1
1311,2014-11-29 00:00:00+00:00,0
1312,2014-11-30 00:00:00+00:00,0
1313,2014-12-01 00:00:00+00:00,12
1314,2014-12-02 00:00:00+00:00,6
